?item	?membership	?term	?constituency	?party	?start	?election	?end	?cause	?event
Q16848460	Q60576893		Q60576119						
Q16848515	Q60576885		Q60576103						
Q16848515	Q60576881		Q60576162						
Q16848531	Q56285398		Q60576103						
Q16848531	Q60576871		Q60576103						
Q16848531	Q60581118		Q60576103						
Q16848685	Q56285398		Q60576033						
Q16848685	Q56285388		Q60576033						
Q16848685	Q60576668		Q60576033						
Q16848685	Q56285355		Q60576033						
Q16848685	Q60581097		Q60576033						
Q16848685	Q60581063		Q60576033						
Q16848685	Q60581081		Q60576033						
Q16848685	Q60581089		Q60576033						
Q16848685	Q60581110		Q60576033						
Q16848685	Q60580772		Q60576033						
Q16848685	Q60581058		Q60576033						
Q16848685	Q60581105		Q60576033						
Q16849184	Q60576870		Q60576092						
Q16849184	Q60581063		Q60576092						
Q16849248	Q56285398		Q60576058						
Q16849248	Q56285388		Q60576058						
Q16849248	Q56285355		Q60576058						
Q16849248	Q60576698		Q60576058						
Q16849248	Q60576685		Q60576058						
Q16849248	Q60576866		Q60576092						
Q16849248	Q60576870		Q60576092						
Q16849248	Q60576865		Q60576092						
Q16849248	Q60576867		Q60576092						
Q16849248	Q60576874		Q60576092						
Q16849248	Q60576875		Q60576092						
Q16849288	Q60576883		Q60576119						
Q16849288	Q60576882		Q60576119						
Q16849300	Q60576866		Q60576119						
Q16849300	Q60576865		Q60576119						
Q16849300	Q60576872		Q60576119						
Q16849300	Q60576879		Q60576119						
Q16849300	Q60576867		Q60576119						
Q16849612	Q60576888		Q60576092						
Q16849612	Q60576882		Q60576092						
Q16849752	Q60576873		Q60576069						
Q16849820	Q60581097		Q60576045						
Q16849820	Q60581114		Q60576045						
Q16849820	Q60576676		Q60576069						
Q16849862	Q60576885		Q60578257						
Q16853312	Q60576891		Q60576103						
Q16853312	Q60576874		Q60576103						
Q16853312	Q60576889		Q60576103						
Q16853312	Q60576902		Q60576103						
Q16853318	Q60576874		Q60576103						
Q16853318	Q60576875		Q60576103						
Q16853331	Q60576698		Q60576069						
Q16853331	Q60576676		Q60576069						
Q16853331	Q60576866		Q60576069						
Q16853331	Q60576869		Q60576069						
Q16853331	Q60581097		Q60576069						
Q16853331	Q60581081		Q60576069						
Q16853331	Q60581089		Q60576069						
Q16853331	Q60581114		Q60576069						
Q16853331	Q60581105		Q60576069						
Q16853333	Q60576888		Q60576103						
Q16853333	Q60576901		Q60576106						
Q16853333	Q60576902		Q60576161						
Q16853333	Q60576889		Q60576162						
Q16853342	Q60576698		Q60578257						
Q16853342	Q60576870		Q60578257						
Q16853342	Q60576874		Q60578257						
Q16853342	Q60576873		Q60578257						
Q16853342	Q60576882		Q60578257						
Q16853345	Q60576872		Q60578257						
Q16853345	Q60576869		Q60578257						
Q16863380	Q60576870		Q60578262						
Q16863395	Q60576876		Q60576075						
Q16863395	Q60576893		Q60576075						
Q16863395	Q60576894		Q60576075						
Q16863395	Q60576898		Q60576075						
Q16863395	Q60576904		Q60576075						
Q16863395	Q60576899		Q60576075						
Q16863395	Q60576907		Q60576075						
Q16863395	Q60576910		Q60576075						
Q168725	Q60576872		Q60578262						
Q17037807	Q60576888		Q60576019						
Q17037807	Q60576895		Q60576118						
Q17037807	Q60576893		Q60576121						
Q17037807	Q60576894		Q60576121						
Q17037807	Q60576891		Q60576133						
Q17037807	Q60576903		Q60576167						
Q17037807	Q60576900		Q60576167						
Q17037807	Q60576901		Q60576167						
Q17037809	Q56285355		Q60576178						
Q17037809	Q56285398		Q60576178						
Q17037809	Q56285388		Q60576178						
Q17037809	Q60576692		Q60576178						
Q17037809	Q60576865		Q60576178						
Q17037809	Q60576668		Q60576178						
Q17037809	Q60576685		Q60576178						
Q17037809	Q60576869		Q60576178						
Q17037809	Q60581123		Q60576178						
Q17037810	Q60576871		Q60576178						
Q17037810	Q60576874		Q60576178						
Q17037812	Q56285355		Q60576039						
Q17037812	Q60581097		Q60576039						
Q17037812	Q60581081		Q60576039						
Q17037812	Q60581105		Q60576039						
Q17037812	Q60581089		Q60576039						
Q17037812	Q60581110		Q60576039						
Q17037812	Q60581118		Q60576039						
Q17037812	Q60580778		Q60576039						
Q17037812	Q60581067		Q60576039						
Q17037813	Q56285355		Q60576178						
Q17037813	Q56285388		Q60576178						
Q17037813	Q60581097		Q60576178						
Q17037813	Q60581081		Q60576178						
Q17037813	Q60581105		Q60576178						
Q17037813	Q60581089		Q60576178						
Q17037813	Q60581118		Q60576178						
Q17037813	Q60580772		Q60576178						
Q17037813	Q60581063		Q60576178						
Q17037813	Q60580757		Q60576178						
Q17037813	Q60580763		Q60576178						
Q17037813	Q60580767		Q60576178						
Q17138972	Q60576866		Q60576018						
Q17138972	Q60576869		Q60576018						
Q17279154	Q60576905		Q60576045						
Q17279154	Q60576902		Q60576045						
Q17279154	Q60576890		Q60576110						
Q17279158	Q60576881		Q60576110						
Q17279158	Q60576876		Q60576110						
Q17279165	Q60576692		Q60576110						
Q17279169	Q56285388		Q60576085						
Q17279169	Q60581105		Q60576085						
Q17279169	Q60581114		Q60576085						
Q17279169	Q60576865		Q60576110						
Q17279169	Q60576866		Q60576110						
Q17279169	Q60581123		Q60576110						
Q17279169	Q60581097		Q60576127						
Q17279169	Q60581118		Q60576127						
Q17279175	Q60576892		Q60576110						
Q17279175	Q60576883		Q60576110						
Q17279186	Q60576879		Q60576110						
Q17279186	Q60576865		Q60576170						
Q17279186	Q60576866		Q60576170						
Q17279193	Q60576879		Q60576110						
Q17279193	Q60576875		Q60576170						
Q17279197	Q56285398		Q60576110						
Q17279197	Q56285388		Q60576110						
Q17279213	Q60576891		Q60576110						
Q17279213	Q60576893		Q60576110						
Q17279245	Q60576891		Q60576110						
Q17279245	Q60576895		Q60576110						
Q17279245	Q60576894		Q60576110						
Q17279245	Q60576898		Q60576110						
Q17279245	Q60576900		Q60576110						
Q17279245	Q60576899		Q60576110						
Q17279298	Q56285355		Q60576110						
Q17279298	Q60581123		Q60576110						
Q17279298	Q60581118		Q60576110						
Q17279298	Q60580778		Q60576110						
Q17279337	Q60576866		Q60576110						
Q17279356	Q60576668		Q60576110						
Q17279358	Q60576871		Q60576110						
Q17279359	Q56285398		Q60576118						
Q17285492	Q60576892		Q60576110						
Q17285555	Q60576865		Q60576110						
Q17285651	Q60576865		Q60576085						
Q17285651	Q60576866		Q60576085						
Q17285651	Q60576685		Q60576110						
Q17285651	Q56285388		Q60576127						
Q17285651	Q60576668		Q60576127						
Q17285651	Q60576698		Q60576127						
Q17285651	Q60576865		Q60576127						
Q17285686	Q56285355		Q60576110						
Q17285686	Q60576698		Q60576110						
Q17285686	Q60580757		Q60576170						
Q17285704	Q60576668		Q60576110						
Q17285705	Q60576875		Q60576110						
Q17308827	Q60576875		Q60578271						
Q17318880	Q56285388		Q60576110						
Q17318883	Q60576883		Q60576110						
Q17318922	Q60576881		Q60576110						
Q17318927	Q60576890		Q60576110						
Q17318959	Q56285398		Q60576110						
Q17318968	Q60576692		Q60576110						
Q17319056	Q60576874		Q60576110						
Q17319057	Q60576874		Q60576110						
Q17319057	Q60576876		Q60576110						
Q17319071	Q60576698		Q60576110						
Q17319071	Q60580743		Q60576110						
Q17319071	Q56285355		Q60576170						
Q17319071	Q60580751		Q60576170						
Q17319092	Q60576875		Q60576110						
Q17319092	Q60576879		Q60576127						
Q17319092	Q60576876		Q60576127						
Q17319092	Q60576897		Q60576166						
Q17460943	Q60576865		Q60576126						
Q17460943	Q60576866		Q60576126						
Q17460943	Q60576685		Q60576126						
Q17479081	Q60576685		Q60576069						
Q17508586	Q60576882		Q60578265						
Q17508586	Q60576884		Q60578265						
Q18205723	Q56285388		Q60576117						
Q18205723	Q60576692		Q60576117						
Q18205723	Q60576865		Q60576117						
Q18205723	Q60576866		Q60576117						
Q18205723	Q60576698		Q60576117						
Q18205723	Q60581123		Q60576117						
Q18205723	Q60581067		Q60576117						
Q18206646	Q56285355		Q60576117						
Q18206646	Q60576865		Q60576117						
Q18206646	Q60576869		Q60576117						
Q18217042	Q56285355		Q60576117						
Q18217042	Q60581114		Q60576117						
Q18217042	Q60581118		Q60576117						
Q18379521	Q60576884		Q60576056						
Q18379521	Q60576897		Q60576056						
Q18527682	Q60576883		Q60576061						
Q18527682	Q60576893		Q60576061						
Q18527682	Q60576890		Q60576061						
Q18527682	Q60576902		Q60576061						
Q18527682	Q60576905		Q60576061						
Q18527682	Q60576901		Q60576061						
Q18527840	Q60576865		Q60578265						
Q18527840	Q60576867		Q60578265						
Q18527840	Q60576872		Q60578265						
Q18527840	Q60576880		Q60578265						
Q18527840	Q60576881		Q60578265						
Q18527840	Q60576876		Q60578265						
Q18528815	Q60576890		Q60576010						
Q18530207	Q60576870		Q60576043						
Q18530207	Q60576873		Q60576043						
Q18530207	Q60576876		Q60576043						
Q18530207	Q60576879		Q60576043						
Q18530207	Q60576872		Q60576043						
Q18530207	Q60576869		Q60576043						
Q18530249	Q60576865		Q60578262						
Q18530249	Q60576692		Q60578262						
Q18534204	Q60576870		Q60576135						
Q18534204	Q60576872		Q60576135						
Q18534239	Q56285355		Q60576015						
Q18534239	Q60576871		Q60576015						
Q18534239	Q60581065		Q60576015						
Q18534239	Q60581058		Q60576015						
Q18534239	Q60580763		Q60576015						
Q18534848	Q60576888		Q60576135						
Q18534848	Q60576893		Q60576135						
Q18546966	Q60576692		Q60576030						
Q18546966	Q60576872		Q60576030						
Q18559794	Q60576883		Q60578265						
Q18559794	Q60576901		Q60578265						
Q18576571	Q60576872		Q60576054						
Q18576571	Q60576883		Q60576054						
Q18576926	Q60576685		Q60576030						
Q18576926	Q60576698		Q60576030						
Q18576926	Q60576870		Q60576030						
Q18576926	Q60576888		Q60576030						
Q18576926	Q60576874		Q60576030						
Q18576926	Q60576872		Q60576030						
Q18576926	Q60576882		Q60576030						
Q18576937	Q60576882		Q60576055						
Q18576937	Q60576879		Q60576070						
Q18576937	Q60576885		Q60576070						
Q18577110	Q60576889		Q60578269						
Q18577110	Q60576885		Q60578269						
Q18577110	Q60576895		Q60578269						
Q18577110	Q60576898		Q60578269						
Q18577110	Q60576900		Q60578269						
Q18577110	Q60576899		Q60578269						
Q18577245	Q60576668		Q60578273						
Q18577245	Q60581058		Q60578273						
Q18593197	Q60576692		Q60576075						
Q18593197	Q60580763		Q60576075						
Q18612500	Q60576875		Q60576122						
Q18612500	Q60576890		Q60576122						
Q18612503	Q60576875		Q60576122						
Q18612505	Q60576874		Q60576122						
Q18612507	Q60576874		Q60576122						
Q18612508	Q60576871		Q60576122						
Q18612510	Q60576870		Q60576122						
Q18612512	Q60576692		Q60576122						
Q18612515	Q60576668		Q60576122						
Q18612515	Q60576865		Q60576122						
Q18612515	Q60576872		Q60576122						
Q18672254	Q60576901		Q60578263						
Q18672254	Q60576886		Q60578265						
Q18672653	Q60576698		Q60576068						
Q18672653	Q60576865		Q60576068						
Q18672653	Q60576867		Q60576068						
Q18733631	Q60576903		Q60576051						
Q18733631	Q60576892		Q60576108						
Q18734485	Q60576668		Q60576070						
Q18734485	Q56285398		Q60576070						
Q18734485	Q60576685		Q60576070						
Q18734485	Q60576692		Q60576070						
Q18734485	Q60576698		Q60576070						
Q18734485	Q60576869		Q60576070						
Q18734485	Q60581070		Q60576070						
Q18734485	Q60581081		Q60576070						
Q18734485	Q60581089		Q60576070						
Q18734485	Q60581110		Q60576070						
Q18734485	Q60580778		Q60576070						
Q18734485	Q60581058		Q60576070						
Q18736157	Q60576881		Q60576141						
Q18736157	Q60576889		Q60576141						
Q18736157	Q60576891		Q60576141						
Q18736157	Q60576883		Q60576141						
Q18736157	Q60576902		Q60576141						
Q18736157	Q60576895		Q60576141						
Q18736157	Q60576890		Q60576141						
Q18736157	Q60576901		Q60576141						
Q18736157	Q60576900		Q60576141						
Q18736157	Q60576894		Q60576141						
Q18736157	Q60576899		Q60576141						
Q18736157	Q60576906		Q60576141						
Q18736157	Q60576909		Q60576141						
Q18750956	Q60576882		Q60576034						
Q18750956	Q60576892		Q60576034						
Q18750956	Q56285388		Q60576122						
Q18750956	Q60576866		Q60576122						
Q18750956	Q60576869		Q60576122						
Q18750956	Q60581123		Q60576122						
Q18750973	Q60576876		Q60576051						
Q18750973	Q60576881		Q60576051						
Q18750973	Q60576882		Q60576051						
Q18750973	Q60576885		Q60576051						
Q18750973	Q60576875		Q60576051						
Q18750973	Q60576888		Q60576051						
Q18750973	Q60576893		Q60576051						
Q18750973	Q60576892		Q60576051						
Q18750973	Q60576895		Q60576051						
Q18750973	Q60576889		Q60576051						
Q18750973	Q60576879		Q60576051						
Q18750973	Q60576897		Q60576051						
Q18750974	Q56285388		Q60576122						
Q18750974	Q60576867		Q60576122						
Q18750974	Q60581081		Q60576122						
Q18750974	Q60581105		Q60576122						
Q18750974	Q60580778		Q60576122						
Q18750974	Q60581067		Q60576122						
Q18750993	Q56285355		Q60576122						
Q18750993	Q60576865		Q60576122						
Q18750993	Q60576870		Q60576122						
Q18750993	Q60576872		Q60576122						
Q18750993	Q60576685		Q60576122						
Q18750993	Q60576866		Q60576122						
Q18750993	Q60576869		Q60576122						
Q18750993	Q60581123		Q60576122						
Q18751008	Q60576871		Q60576122						
Q18751008	Q60581081		Q60576122						
Q18751032	Q56285388		Q60576139						
Q18751032	Q60576668		Q60576139						
Q18751032	Q60581097		Q60576139						
Q18751032	Q60581089		Q60576139						
Q18751067	Q56285398		Q60576122						
Q18751067	Q60576692		Q60576122						
Q18751067	Q60581110		Q60576122						
Q18751079	Q56285398		Q60576122						
Q18756881	Q60576870		Q60576068						
Q18756881	Q60576872		Q60576068						
Q18756881	Q60576874		Q60576068						
Q18756881	Q60576873		Q60576068						
Q18756881	Q60576869		Q60576068						
Q18756881	Q60576875		Q60576068						
Q18756881	Q60576893		Q60576068						
Q18756881	Q60576898		Q60576068						
Q18759348	Q60576881		Q60576067						
Q18759348	Q60576891		Q60576067						
Q18759348	Q60576892		Q60576067						
Q18761982	Q60576888		Q60576045						
Q18761982	Q60576874		Q60576045						
Q18761982	Q60576875		Q60576045						
Q18761982	Q60576892		Q60576045						
Q18761982	Q60576899		Q60576045						
Q18761982	Q60576901		Q60578257						
Q18917238	Q60576676		Q60576039						
Q18917238	Q60580778		Q60576102						
Q18917238	Q60581058		Q60576102						
Q18917238	Q60580748		Q60576102						
Q18917238	Q60580741		Q60576102						
Q18917238	Q60580767		Q60576102						
Q18917238	Q60581081		Q60578265						
Q18917238	Q60581089		Q60578265						
Q18917468	Q60576870		Q60576051						
Q18917468	Q60581065		Q60576119						
Q18917695	Q60576865		Q60576065						
Q18917695	Q60576870		Q60576065						
Q19325257	Q60576891		Q60578256						
Q19325257	Q60576895		Q60578256						
Q19325257	Q60576903		Q60578256						
Q19325257	Q60576897		Q60578256						
Q19325257	Q60576901		Q60578256						
Q19325257	Q60576907		Q60578256						
Q19325257	Q60576899		Q60578256						Q61438952
Q19325647	Q56285355		Q60578256						
Q19325647	Q56285398		Q60578256						
Q19325647	Q60576698		Q60578256						
Q19325647	Q60581070		Q60578256						
Q19325647	Q60581097		Q60578256						
Q19325647	Q60581063		Q60578256						
Q19325647	Q60581065		Q60578256						
Q19325647	Q60581089		Q60578256						
Q19325647	Q60581110		Q60578256						
Q19325647	Q60581123		Q60578256						
Q19325647	Q60581058		Q60578256						
Q19325647	Q60581114		Q60578256						
Q19325647	Q60581118		Q60578256						
Q19325647	Q60581105		Q60578256						
Q19366517	Q60576891		Q60576074						
Q19366517	Q60576889		Q60576074						
Q19366517	Q60576894		Q60576074						
Q19366517	Q60576890		Q60576074						
Q19366517	Q60576903		Q60576074						
Q19366517	Q60576897		Q60576074						
Q19366517	Q60576899		Q60576074						
Q19517629	Q56285398		Q60576130						
Q19517640	Q56285398		Q60576130						
Q19517640	Q56285388		Q60576130						
Q19517640	Q60576668		Q60576130						
Q19517640	Q56285355		Q60576130						
Q19517640	Q60576698		Q60576130						
Q19517640	Q60576692		Q60576130						
Q19517640	Q60576869		Q60576130						
Q19517640	Q60581123		Q60576130						
Q19517640	Q60581114		Q60576130						
Q19517640	Q60581118		Q60576130						
Q19517658	Q56285355		Q60576130						
Q19517658	Q56285388		Q60576130						
Q19517658	Q60576692		Q60576130						
Q19517658	Q60576865		Q60576130						
Q19517658	Q60576867		Q60576130						
Q19517658	Q60576668		Q60576130						
Q19517658	Q60576869		Q60576130						
Q19517658	Q60581063		Q60576130						
Q19517658	Q60581105		Q60576130						
Q19517658	Q60581118		Q60576130						
Q19517658	Q60581058		Q60576130						
Q19517658	Q60581114		Q60576130						
Q19517658	Q60581067		Q60576130						
Q19517658	Q60580767		Q60576130						
Q19600737	Q56285355		Q60576171						
Q19600737	Q60576865		Q60576171						
Q19600737	Q60576668		Q60576171						
Q19600737	Q60576866		Q60576171						
Q19600737	Q60581118		Q60576171						
Q19600737	Q60581123		Q60576171						
Q19604731	Q60576891		Q60576015						
Q19604731	Q60576899		Q60576015						
Q19604731	Q60576908		Q60576053						
Q19605142	Q56285398		Q60576171						
Q19605142	Q56285388		Q60576171						
